,cfs,date,Observation,Forecast,station,lat,lon
283,,2020-09-12 09:45:00-06:00,355.0,,South Fork Payette at Lowman,44.08242,-115.61313
284,,2020-09-12 10:00:00-06:00,361.0,,South Fork Payette at Lowman,44.08242,-115.61313
285,,2020-09-12 10:15:00-06:00,361.0,,South Fork Payette at Lowman,44.08242,-115.61313
286,,2020-09-12 10:30:00-06:00,361.0,,South Fork Payette at Lowman,44.08242,-115.61313
287,,2020-09-12 10:45:00-06:00,361.0,,South Fork Payette at Lowman,44.08242,-115.61313
288,,2020-09-12 11:00:00-06:00,361.0,,South Fork Payette at Lowman,44.08242,-115.61313
289,,2020-09-12 11:15:00-06:00,361.0,,South Fork Payette at Lowman,44.08242,-115.61313
290,,2020-09-12 11:30:00-06:00,361.0,,South Fork Payette at Lowman,44.08242,-115.61313
291,,2020-09-12 11:45:00-06:00,361.0,,South Fork Payette at Lowman,44.08242,-115.61313
292,,2020-09-12 12:00:00-06:00,361.0,,South Fork Payette at Lowman,44.08242,-115.61313
293,,2020-09-12 12:15:00-06:00,367.0,,South Fork Payette at Lowman,44.08242,-115.61313
294,,2020-09-12 12:30:00-06:00,367.0,,South Fork Payette at Lowman,44.08242,-115.61313
295,,2020-09-12 12:45:00-06:00,361.0,,South Fork Payette at Lowman,44.08242,-115.61313
296,,2020-09-12 13:00:00-06:00,361.0,,South Fork Payette at Lowman,44.08242,-115.61313
297,,2020-09-12 13:15:00-06:00,367.0,,South Fork Payette at Lowman,44.08242,-115.61313
298,,2020-09-12 13:30:00-06:00,361.0,,South Fork Payette at Lowman,44.08242,-115.61313
299,,2020-09-12 13:45:00-06:00,367.0,,South Fork Payette at Lowman,44.08242,-115.61313
300,,2020-09-12 14:00:00-06:00,361.0,,South Fork Payette at Lowman,44.08242,-115.61313
301,,2020-09-12 14:15:00-06:00,367.0,,South Fork Payette at Lowman,44.08242,-115.61313
302,,2020-09-12 14:30:00-06:00,367.0,,South Fork Payette at Lowman,44.08242,-115.61313
303,,2020-09-12 14:45:00-06:00,367.0,,South Fork Payette at Lowman,44.08242,-115.61313
304,,2020-09-12 15:00:00-06:00,367.0,,South Fork Payette at Lowman,44.08242,-115.61313
305,,2020-09-12 15:15:00-06:00,361.0,,South Fork Payette at Lowman,44.08242,-115.61313
306,,2020-09-12 15:30:00-06:00,361.0,,South Fork Payette at Lowman,44.08242,-115.61313
307,,2020-09-12 15:45:00-06:00,361.0,,South Fork Payette at Lowman,44.08242,-115.61313
308,,2020-09-12 16:00:00-06:00,367.0,,South Fork Payette at Lowman,44.08242,-115.61313
309,,2020-09-12 16:15:00-06:00,367.0,,South Fork Payette at Lowman,44.08242,-115.61313
310,,2020-09-12 16:30:00-06:00,367.0,,South Fork Payette at Lowman,44.08242,-115.61313
311,,2020-09-12 16:45:00-06:00,361.0,,South Fork Payette at Lowman,44.08242,-115.61313
312,,2020-09-12 17:00:00-06:00,367.0,,South Fork Payette at Lowman,44.08242,-115.61313
313,,2020-09-12 17:15:00-06:00,367.0,,South Fork Payette at Lowman,44.08242,-115.61313
314,,2020-09-12 17:30:00-06:00,367.0,,South Fork Payette at Lowman,44.08242,-115.61313
315,,2020-09-12 17:45:00-06:00,367.0,,South Fork Payette at Lowman,44.08242,-115.61313
316,,2020-09-12 18:00:00-06:00,367.0,,South Fork Payette at Lowman,44.08242,-115.61313
317,,2020-09-12 18:15:00-06:00,367.0,,South Fork Payette at Lowman,44.08242,-115.61313
318,,2020-09-12 18:30:00-06:00,367.0,,South Fork Payette at Lowman,44.08242,-115.61313
319,,2020-09-12 18:45:00-06:00,361.0,,South Fork Payette at Lowman,44.08242,-115.61313
320,,2020-09-12 19:00:00-06:00,361.0,,South Fork Payette at Lowman,44.08242,-115.61313
321,,2020-09-12 19:15:00-06:00,361.0,,South Fork Payette at Lowman,44.08242,-115.61313
322,,2020-09-12 19:30:00-06:00,361.0,,South Fork Payette at Lowman,44.08242,-115.61313
323,,2020-09-12 19:45:00-06:00,361.0,,South Fork Payette at Lowman,44.08242,-115.61313
324,,2020-09-12 20:00:00-06:00,361.0,,South Fork Payette at Lowman,44.08242,-115.61313
325,,2020-09-12 20:15:00-06:00,361.0,,South Fork Payette at Lowman,44.08242,-115.61313
326,,2020-09-12 20:30:00-06:00,355.0,,South Fork Payette at Lowman,44.08242,-115.61313
327,,2020-09-12 20:45:00-06:00,361.0,,South Fork Payette at Lowman,44.08242,-115.61313
328,,2020-09-12 21:00:00-06:00,355.0,,South Fork Payette at Lowman,44.08242,-115.61313
329,,2020-09-12 21:15:00-06:00,361.0,,South Fork Payette at Lowman,44.08242,-115.61313
330,,2020-09-12 21:30:00-06:00,361.0,,South Fork Payette at Lowman,44.08242,-115.61313
331,,2020-09-12 21:45:00-06:00,355.0,,South Fork Payette at Lowman,44.08242,-115.61313
332,,2020-09-12 22:00:00-06:00,355.0,,South Fork Payette at Lowman,44.08242,-115.61313
333,,2020-09-12 22:15:00-06:00,355.0,,South Fork Payette at Lowman,44.08242,-115.61313
334,,2020-09-12 22:30:00-06:00,355.0,,South Fork Payette at Lowman,44.08242,-115.61313
335,,2020-09-12 22:45:00-06:00,355.0,,South Fork Payette at Lowman,44.08242,-115.61313
336,,2020-09-12 23:00:00-06:00,349.0,,South Fork Payette at Lowman,44.08242,-115.61313
337,,2020-09-12 23:15:00-06:00,355.0,,South Fork Payette at Lowman,44.08242,-115.61313
338,,2020-09-12 23:30:00-06:00,349.0,,South Fork Payette at Lowman,44.08242,-115.61313
339,,2020-09-12 23:45:00-06:00,349.0,,South Fork Payette at Lowman,44.08242,-115.61313
340,,2020-09-13 00:00:00-06:00,349.0,,South Fork Payette at Lowman,44.08242,-115.61313
341,,2020-09-13 00:15:00-06:00,349.0,,South Fork Payette at Lowman,44.08242,-115.61313
342,,2020-09-13 00:30:00-06:00,355.0,,South Fork Payette at Lowman,44.08242,-115.61313
343,,2020-09-13 00:45:00-06:00,349.0,,South Fork Payette at Lowman,44.08242,-115.61313
344,,2020-09-13 01:00:00-06:00,349.0,,South Fork Payette at Lowman,44.08242,-115.61313
345,,2020-09-13 01:15:00-06:00,349.0,,South Fork Payette at Lowman,44.08242,-115.61313
346,,2020-09-13 01:30:00-06:00,349.0,,South Fork Payette at Lowman,44.08242,-115.61313
347,,2020-09-13 01:45:00-06:00,349.0,,South Fork Payette at Lowman,44.08242,-115.61313
348,,2020-09-13 02:00:00-06:00,349.0,,South Fork Payette at Lowman,44.08242,-115.61313
349,,2020-09-13 02:15:00-06:00,349.0,,South Fork Payette at Lowman,44.08242,-115.61313
350,,2020-09-13 02:30:00-06:00,349.0,,South Fork Payette at Lowman,44.08242,-115.61313
351,,2020-09-13 02:45:00-06:00,349.0,,South Fork Payette at Lowman,44.08242,-115.61313
352,,2020-09-13 03:00:00-06:00,349.0,,South Fork Payette at Lowman,44.08242,-115.61313
353,,2020-09-13 03:15:00-06:00,349.0,,South Fork Payette at Lowman,44.08242,-115.61313
354,,2020-09-13 03:30:00-06:00,349.0,,South Fork Payette at Lowman,44.08242,-115.61313
355,,2020-09-13 03:45:00-06:00,349.0,,South Fork Payette at Lowman,44.08242,-115.61313
356,,2020-09-13 04:00:00-06:00,349.0,,South Fork Payette at Lowman,44.08242,-115.61313
357,,2020-09-13 04:15:00-06:00,349.0,,South Fork Payette at Lowman,44.08242,-115.61313
358,,2020-09-13 04:30:00-06:00,355.0,,South Fork Payette at Lowman,44.08242,-115.61313
359,,2020-09-13 04:45:00-06:00,355.0,,South Fork Payette at Lowman,44.08242,-115.61313
360,,2020-09-13 05:00:00-06:00,355.0,,South Fork Payette at Lowman,44.08242,-115.61313
361,,2020-09-13 05:15:00-06:00,349.0,,South Fork Payette at Lowman,44.08242,-115.61313
362,,2020-09-13 05:30:00-06:00,349.0,,South Fork Payette at Lowman,44.08242,-115.61313
363,,2020-09-13 05:45:00-06:00,355.0,,South Fork Payette at Lowman,44.08242,-115.61313
364,,2020-09-13 06:00:00-06:00,355.0,,South Fork Payette at Lowman,44.08242,-115.61313
365,,2020-09-13 06:15:00-06:00,349.0,,South Fork Payette at Lowman,44.08242,-115.61313
366,,2020-09-13 06:30:00-06:00,355.0,,South Fork Payette at Lowman,44.08242,-115.61313
367,,2020-09-13 06:45:00-06:00,355.0,,South Fork Payette at Lowman,44.08242,-115.61313
368,,2020-09-13 07:00:00-06:00,355.0,,South Fork Payette at Lowman,44.08242,-115.61313
369,,2020-09-13 07:15:00-06:00,355.0,,South Fork Payette at Lowman,44.08242,-115.61313
370,,2020-09-13 07:30:00-06:00,355.0,,South Fork Payette at Lowman,44.08242,-115.61313
371,,2020-09-13 07:45:00-06:00,355.0,,South Fork Payette at Lowman,44.08242,-115.61313
372,,2020-09-13 08:00:00-06:00,349.0,,South Fork Payette at Lowman,44.08242,-115.61313
373,,2020-09-13 08:15:00-06:00,355.0,,South Fork Payette at Lowman,44.08242,-115.61313
374,,2020-09-13 08:30:00-06:00,355.0,,South Fork Payette at Lowman,44.08242,-115.61313
375,,2020-09-13 08:45:00-06:00,355.0,,South Fork Payette at Lowman,44.08242,-115.61313
376,,2020-09-13 09:00:00-06:00,355.0,,South Fork Payette at Lowman,44.08242,-115.61313
377,,2020-09-13 09:15:00-06:00,355.0,,South Fork Payette at Lowman,44.08242,-115.61313
378,,2020-09-13 09:30:00-06:00,361.0,,South Fork Payette at Lowman,44.08242,-115.61313
379,,2020-09-13 09:45:00-06:00,361.0,,South Fork Payette at Lowman,44.08242,-115.61313
380,,2020-09-13 10:00:00-06:00,361.0,,South Fork Payette at Lowman,44.08242,-115.61313
381,,2020-09-13 10:15:00-06:00,361.0,,South Fork Payette at Lowman,44.08242,-115.61313
382,,2020-09-13 10:30:00-06:00,361.0,,South Fork Payette at Lowman,44.08242,-115.61313
383,,2020-09-13 10:45:00-06:00,361.0,,South Fork Payette at Lowman,44.08242,-115.61313
384,,2020-09-13 11:00:00-06:00,361.0,,South Fork Payette at Lowman,44.08242,-115.61313
385,,2020-09-13 11:15:00-06:00,361.0,,South Fork Payette at Lowman,44.08242,-115.61313
386,,2020-09-13 11:30:00-06:00,361.0,,South Fork Payette at Lowman,44.08242,-115.61313
387,,2020-09-13 11:45:00-06:00,361.0,,South Fork Payette at Lowman,44.08242,-115.61313
388,,2020-09-13 12:00:00-06:00,361.0,,South Fork Payette at Lowman,44.08242,-115.61313
389,,2020-09-13 12:15:00-06:00,361.0,,South Fork Payette at Lowman,44.08242,-115.61313
390,,2020-09-13 12:30:00-06:00,361.0,,South Fork Payette at Lowman,44.08242,-115.61313
391,,2020-09-13 12:45:00-06:00,361.0,,South Fork Payette at Lowman,44.08242,-115.61313
392,,2020-09-13 13:00:00-06:00,361.0,,South Fork Payette at Lowman,44.08242,-115.61313
393,,2020-09-13 13:15:00-06:00,361.0,,South Fork Payette at Lowman,44.08242,-115.61313
394,,2020-09-13 13:30:00-06:00,361.0,,South Fork Payette at Lowman,44.08242,-115.61313
395,,2020-09-13 13:45:00-06:00,367.0,,South Fork Payette at Lowman,44.08242,-115.61313
396,,2020-09-13 14:00:00-06:00,361.0,,South Fork Payette at Lowman,44.08242,-115.61313
397,,2020-09-13 14:15:00-06:00,361.0,,South Fork Payette at Lowman,44.08242,-115.61313
398,,2020-09-13 14:30:00-06:00,367.0,,South Fork Payette at Lowman,44.08242,-115.61313
399,,2020-09-13 14:45:00-06:00,367.0,,South Fork Payette at Lowman,44.08242,-115.61313
400,,2020-09-13 15:00:00-06:00,367.0,,South Fork Payette at Lowman,44.08242,-115.61313
401,,2020-09-13 15:15:00-06:00,367.0,,South Fork Payette at Lowman,44.08242,-115.61313
402,,2020-09-13 15:30:00-06:00,367.0,,South Fork Payette at Lowman,44.08242,-115.61313
403,,2020-09-13 15:45:00-06:00,367.0,,South Fork Payette at Lowman,44.08242,-115.61313
404,,2020-09-13 16:00:00-06:00,361.0,,South Fork Payette at Lowman,44.08242,-115.61313
405,,2020-09-13 16:15:00-06:00,367.0,,South Fork Payette at Lowman,44.08242,-115.61313
406,,2020-09-13 16:30:00-06:00,361.0,,South Fork Payette at Lowman,44.08242,-115.61313
407,,2020-09-13 16:45:00-06:00,361.0,,South Fork Payette at Lowman,44.08242,-115.61313
408,,2020-09-13 17:00:00-06:00,361.0,,South Fork Payette at Lowman,44.08242,-115.61313
409,,2020-09-13 17:15:00-06:00,367.0,,South Fork Payette at Lowman,44.08242,-115.61313
410,,2020-09-13 17:30:00-06:00,367.0,,South Fork Payette at Lowman,44.08242,-115.61313
411,,2020-09-13 17:45:00-06:00,361.0,,South Fork Payette at Lowman,44.08242,-115.61313
412,,2020-09-13 18:00:00-06:00,367.0,,South Fork Payette at Lowman,44.08242,-115.61313
413,,2020-09-13 18:15:00-06:00,367.0,,South Fork Payette at Lowman,44.08242,-115.61313
414,,2020-09-13 18:30:00-06:00,361.0,,South Fork Payette at Lowman,44.08242,-115.61313
415,,2020-09-13 18:45:00-06:00,361.0,,South Fork Payette at Lowman,44.08242,-115.61313
416,,2020-09-13 19:00:00-06:00,367.0,,South Fork Payette at Lowman,44.08242,-115.61313
417,,2020-09-13 19:15:00-06:00,361.0,,South Fork Payette at Lowman,44.08242,-115.61313
418,,2020-09-13 19:30:00-06:00,361.0,,South Fork Payette at Lowman,44.08242,-115.61313
419,,2020-09-13 19:45:00-06:00,361.0,,South Fork Payette at Lowman,44.08242,-115.61313
420,,2020-09-13 20:00:00-06:00,361.0,,South Fork Payette at Lowman,44.08242,-115.61313
421,,2020-09-13 20:15:00-06:00,361.0,,South Fork Payette at Lowman,44.08242,-115.61313
422,,2020-09-13 20:30:00-06:00,361.0,,South Fork Payette at Lowman,44.08242,-115.61313
423,,2020-09-13 20:45:00-06:00,361.0,,South Fork Payette at Lowman,44.08242,-115.61313
424,,2020-09-13 21:00:00-06:00,361.0,,South Fork Payette at Lowman,44.08242,-115.61313
425,,2020-09-13 21:15:00-06:00,355.0,,South Fork Payette at Lowman,44.08242,-115.61313
426,,2020-09-13 21:30:00-06:00,355.0,,South Fork Payette at Lowman,44.08242,-115.61313
427,,2020-09-13 21:45:00-06:00,355.0,,South Fork Payette at Lowman,44.08242,-115.61313
428,,2020-09-13 22:00:00-06:00,355.0,,South Fork Payette at Lowman,44.08242,-115.61313
429,,2020-09-13 22:15:00-06:00,355.0,,South Fork Payette at Lowman,44.08242,-115.61313
430,,2020-09-13 22:30:00-06:00,355.0,,South Fork Payette at Lowman,44.08242,-115.61313
431,,2020-09-13 22:45:00-06:00,355.0,,South Fork Payette at Lowman,44.08242,-115.61313
432,,2020-09-13 23:00:00-06:00,355.0,,South Fork Payette at Lowman,44.08242,-115.61313
433,,2020-09-13 23:15:00-06:00,355.0,,South Fork Payette at Lowman,44.08242,-115.61313
434,,2020-09-13 23:30:00-06:00,355.0,,South Fork Payette at Lowman,44.08242,-115.61313
435,,2020-09-13 23:45:00-06:00,355.0,,South Fork Payette at Lowman,44.08242,-115.61313
436,,2020-09-14 00:00:00-06:00,355.0,,South Fork Payette at Lowman,44.08242,-115.61313
437,,2020-09-14 00:15:00-06:00,355.0,,South Fork Payette at Lowman,44.08242,-115.61313
438,,2020-09-14 00:30:00-06:00,349.0,,South Fork Payette at Lowman,44.08242,-115.61313
439,,2020-09-14 00:45:00-06:00,349.0,,South Fork Payette at Lowman,44.08242,-115.61313
440,,2020-09-14 01:00:00-06:00,349.0,,South Fork Payette at Lowman,44.08242,-115.61313
441,,2020-09-14 01:15:00-06:00,349.0,,South Fork Payette at Lowman,44.08242,-115.61313
442,,2020-09-14 01:30:00-06:00,349.0,,South Fork Payette at Lowman,44.08242,-115.61313
443,,2020-09-14 01:45:00-06:00,349.0,,South Fork Payette at Lowman,44.08242,-115.61313
444,,2020-09-14 02:00:00-06:00,349.0,,South Fork Payette at Lowman,44.08242,-115.61313
445,,2020-09-14 02:15:00-06:00,349.0,,South Fork Payette at Lowman,44.08242,-115.61313
446,,2020-09-14 02:30:00-06:00,343.0,,South Fork Payette at Lowman,44.08242,-115.61313
447,,2020-09-14 02:45:00-06:00,349.0,,South Fork Payette at Lowman,44.08242,-115.61313
448,,2020-09-14 03:00:00-06:00,349.0,,South Fork Payette at Lowman,44.08242,-115.61313
449,,2020-09-14 03:15:00-06:00,349.0,,South Fork Payette at Lowman,44.08242,-115.61313
450,,2020-09-14 03:30:00-06:00,349.0,,South Fork Payette at Lowman,44.08242,-115.61313
451,,2020-09-14 03:45:00-06:00,349.0,,South Fork Payette at Lowman,44.08242,-115.61313
452,,2020-09-14 04:00:00-06:00,349.0,,South Fork Payette at Lowman,44.08242,-115.61313
453,,2020-09-14 04:15:00-06:00,349.0,,South Fork Payette at Lowman,44.08242,-115.61313
454,,2020-09-14 04:30:00-06:00,349.0,,South Fork Payette at Lowman,44.08242,-115.61313
455,,2020-09-14 04:45:00-06:00,349.0,,South Fork Payette at Lowman,44.08242,-115.61313
456,,2020-09-14 05:00:00-06:00,349.0,,South Fork Payette at Lowman,44.08242,-115.61313
457,,2020-09-14 05:15:00-06:00,349.0,,South Fork Payette at Lowman,44.08242,-115.61313
458,,2020-09-14 05:30:00-06:00,349.0,,South Fork Payette at Lowman,44.08242,-115.61313
459,,2020-09-14 05:45:00-06:00,349.0,,South Fork Payette at Lowman,44.08242,-115.61313
460,,2020-09-14 06:00:00-06:00,349.0,,South Fork Payette at Lowman,44.08242,-115.61313
461,,2020-09-14 06:15:00-06:00,355.0,,South Fork Payette at Lowman,44.08242,-115.61313
462,,2020-09-14 06:30:00-06:00,349.0,,South Fork Payette at Lowman,44.08242,-115.61313
463,,2020-09-14 06:45:00-06:00,349.0,,South Fork Payette at Lowman,44.08242,-115.61313
464,,2020-09-14 07:00:00-06:00,355.0,,South Fork Payette at Lowman,44.08242,-115.61313
465,,2020-09-14 07:15:00-06:00,349.0,,South Fork Payette at Lowman,44.08242,-115.61313
466,,2020-09-14 07:30:00-06:00,349.0,,South Fork Payette at Lowman,44.08242,-115.61313
467,,2020-09-14 07:45:00-06:00,355.0,,South Fork Payette at Lowman,44.08242,-115.61313
468,,2020-09-14 08:00:00-06:00,355.0,,South Fork Payette at Lowman,44.08242,-115.61313
469,,2020-09-14 08:15:00-06:00,355.0,,South Fork Payette at Lowman,44.08242,-115.61313
470,,2020-09-14 08:30:00-06:00,355.0,,South Fork Payette at Lowman,44.08242,-115.61313
471,,2020-09-14 08:45:00-06:00,355.0,,South Fork Payette at Lowman,44.08242,-115.61313
472,,2020-09-14 09:00:00-06:00,355.0,,South Fork Payette at Lowman,44.08242,-115.61313
473,,2020-09-14 09:15:00-06:00,355.0,,South Fork Payette at Lowman,44.08242,-115.61313
474,,2020-09-14 09:30:00-06:00,355.0,,South Fork Payette at Lowman,44.08242,-115.61313
475,,2020-09-14 09:45:00-06:00,355.0,,South Fork Payette at Lowman,44.08242,-115.61313
476,,2020-09-14 10:00:00-06:00,355.0,,South Fork Payette at Lowman,44.08242,-115.61313
477,,2020-09-14 10:15:00-06:00,355.0,,South Fork Payette at Lowman,44.08242,-115.61313
478,,2020-09-14 10:30:00-06:00,349.0,,South Fork Payette at Lowman,44.08242,-115.61313
479,,2020-09-14 10:45:00-06:00,355.0,,South Fork Payette at Lowman,44.08242,-115.61313
480,,2020-09-14 11:00:00-06:00,361.0,,South Fork Payette at Lowman,44.08242,-115.61313
481,,2020-09-14 11:15:00-06:00,355.0,,South Fork Payette at Lowman,44.08242,-115.61313
482,,2020-09-14 11:30:00-06:00,361.0,,South Fork Payette at Lowman,44.08242,-115.61313
483,,2020-09-14 11:45:00-06:00,361.0,,South Fork Payette at Lowman,44.08242,-115.61313
484,,2020-09-14 12:00:00-06:00,355.0,,South Fork Payette at Lowman,44.08242,-115.61313
485,,2020-09-14 12:15:00-06:00,355.0,,South Fork Payette at Lowman,44.08242,-115.61313
486,,2020-09-14 12:30:00-06:00,361.0,,South Fork Payette at Lowman,44.08242,-115.61313
487,,2020-09-14 12:45:00-06:00,355.0,,South Fork Payette at Lowman,44.08242,-115.61313
488,,2020-09-14 13:00:00-06:00,361.0,,South Fork Payette at Lowman,44.08242,-115.61313
489,,2020-09-14 13:15:00-06:00,361.0,,South Fork Payette at Lowman,44.08242,-115.61313
490,,2020-09-14 13:30:00-06:00,361.0,,South Fork Payette at Lowman,44.08242,-115.61313
491,,2020-09-14 13:45:00-06:00,361.0,,South Fork Payette at Lowman,44.08242,-115.61313
492,,2020-09-14 14:00:00-06:00,361.0,,South Fork Payette at Lowman,44.08242,-115.61313
493,,2020-09-14 14:15:00-06:00,361.0,,South Fork Payette at Lowman,44.08242,-115.61313
494,,2020-09-14 14:30:00-06:00,361.0,,South Fork Payette at Lowman,44.08242,-115.61313
495,,2020-09-14 14:45:00-06:00,361.0,,South Fork Payette at Lowman,44.08242,-115.61313
496,,2020-09-14 15:00:00-06:00,361.0,,South Fork Payette at Lowman,44.08242,-115.61313
497,,2020-09-14 15:15:00-06:00,361.0,,South Fork Payette at Lowman,44.08242,-115.61313
498,,2020-09-14 15:30:00-06:00,361.0,,South Fork Payette at Lowman,44.08242,-115.61313
499,,2020-09-14 15:45:00-06:00,355.0,,South Fork Payette at Lowman,44.08242,-115.61313
500,,2020-09-14 16:00:00-06:00,361.0,,South Fork Payette at Lowman,44.08242,-115.61313
501,,2020-09-14 16:15:00-06:00,361.0,,South Fork Payette at Lowman,44.08242,-115.61313
502,,2020-09-14 16:30:00-06:00,355.0,,South Fork Payette at Lowman,44.08242,-115.61313
503,,2020-09-14 16:45:00-06:00,361.0,,South Fork Payette at Lowman,44.08242,-115.61313
504,,2020-09-14 17:00:00-06:00,361.0,,South Fork Payette at Lowman,44.08242,-115.61313
505,,2020-09-14 17:15:00-06:00,361.0,,South Fork Payette at Lowman,44.08242,-115.61313
506,,2020-09-14 17:30:00-06:00,361.0,,South Fork Payette at Lowman,44.08242,-115.61313
507,,2020-09-14 17:45:00-06:00,361.0,,South Fork Payette at Lowman,44.08242,-115.61313
508,,2020-09-14 18:00:00-06:00,361.0,,South Fork Payette at Lowman,44.08242,-115.61313
509,,2020-09-14 18:15:00-06:00,361.0,,South Fork Payette at Lowman,44.08242,-115.61313
510,,2020-09-14 18:30:00-06:00,355.0,,South Fork Payette at Lowman,44.08242,-115.61313
511,,2020-09-14 18:45:00-06:00,361.0,,South Fork Payette at Lowman,44.08242,-115.61313
512,,2020-09-14 19:00:00-06:00,361.0,,South Fork Payette at Lowman,44.08242,-115.61313
513,,2020-09-14 19:15:00-06:00,355.0,,South Fork Payette at Lowman,44.08242,-115.61313
514,,2020-09-14 19:30:00-06:00,355.0,,South Fork Payette at Lowman,44.08242,-115.61313
515,,2020-09-14 19:45:00-06:00,355.0,,South Fork Payette at Lowman,44.08242,-115.61313
516,,2020-09-14 20:00:00-06:00,355.0,,South Fork Payette at Lowman,44.08242,-115.61313
517,,2020-09-14 20:15:00-06:00,355.0,,South Fork Payette at Lowman,44.08242,-115.61313
518,,2020-09-14 20:30:00-06:00,349.0,,South Fork Payette at Lowman,44.08242,-115.61313
519,,2020-09-14 20:45:00-06:00,355.0,,South Fork Payette at Lowman,44.08242,-115.61313
520,,2020-09-14 21:00:00-06:00,349.0,,South Fork Payette at Lowman,44.08242,-115.61313
521,,2020-09-14 21:15:00-06:00,355.0,,South Fork Payette at Lowman,44.08242,-115.61313
522,,2020-09-14 21:30:00-06:00,349.0,,South Fork Payette at Lowman,44.08242,-115.61313
523,,2020-09-14 21:45:00-06:00,355.0,,South Fork Payette at Lowman,44.08242,-115.61313
524,,2020-09-14 22:00:00-06:00,349.0,,South Fork Payette at Lowman,44.08242,-115.61313
525,,2020-09-14 22:15:00-06:00,349.0,,South Fork Payette at Lowman,44.08242,-115.61313
526,,2020-09-14 22:30:00-06:00,349.0,,South Fork Payette at Lowman,44.08242,-115.61313
527,,2020-09-14 22:45:00-06:00,349.0,,South Fork Payette at Lowman,44.08242,-115.61313
528,,2020-09-14 23:00:00-06:00,349.0,,South Fork Payette at Lowman,44.08242,-115.61313
529,,2020-09-14 23:15:00-06:00,349.0,,South Fork Payette at Lowman,44.08242,-115.61313
530,,2020-09-14 23:30:00-06:00,349.0,,South Fork Payette at Lowman,44.08242,-115.61313
531,,2020-09-14 23:45:00-06:00,349.0,,South Fork Payette at Lowman,44.08242,-115.61313
532,,2020-09-15 00:00:00-06:00,349.0,,South Fork Payette at Lowman,44.08242,-115.61313
533,,2020-09-15 00:15:00-06:00,349.0,,South Fork Payette at Lowman,44.08242,-115.61313
534,,2020-09-15 00:30:00-06:00,343.0,,South Fork Payette at Lowman,44.08242,-115.61313
535,,2020-09-15 00:45:00-06:00,343.0,,South Fork Payette at Lowman,44.08242,-115.61313
536,,2020-09-15 01:00:00-06:00,343.0,,South Fork Payette at Lowman,44.08242,-115.61313
537,,2020-09-15 01:15:00-06:00,343.0,,South Fork Payette at Lowman,44.08242,-115.61313
538,,2020-09-15 01:30:00-06:00,337.0,,South Fork Payette at Lowman,44.08242,-115.61313
539,,2020-09-15 01:45:00-06:00,343.0,,South Fork Payette at Lowman,44.08242,-115.61313
540,,2020-09-15 02:00:00-06:00,349.0,,South Fork Payette at Lowman,44.08242,-115.61313
541,,2020-09-15 02:15:00-06:00,343.0,,South Fork Payette at Lowman,44.08242,-115.61313
542,,2020-09-15 02:30:00-06:00,343.0,,South Fork Payette at Lowman,44.08242,-115.61313
543,,2020-09-15 02:45:00-06:00,349.0,,South Fork Payette at Lowman,44.08242,-115.61313
544,,2020-09-15 03:00:00-06:00,343.0,,South Fork Payette at Lowman,44.08242,-115.61313
545,,2020-09-15 03:15:00-06:00,343.0,,South Fork Payette at Lowman,44.08242,-115.61313
546,,2020-09-15 03:30:00-06:00,349.0,,South Fork Payette at Lowman,44.08242,-115.61313
547,,2020-09-15 03:45:00-06:00,343.0,,South Fork Payette at Lowman,44.08242,-115.61313
548,,2020-09-15 04:00:00-06:00,349.0,,South Fork Payette at Lowman,44.08242,-115.61313
549,,2020-09-15 04:15:00-06:00,343.0,,South Fork Payette at Lowman,44.08242,-115.61313
550,,2020-09-15 04:30:00-06:00,343.0,,South Fork Payette at Lowman,44.08242,-115.61313
551,,2020-09-15 04:45:00-06:00,349.0,,South Fork Payette at Lowman,44.08242,-115.61313
552,,2020-09-15 05:00:00-06:00,343.0,,South Fork Payette at Lowman,44.08242,-115.61313
553,,2020-09-15 05:15:00-06:00,343.0,,South Fork Payette at Lowman,44.08242,-115.61313
554,,2020-09-15 05:30:00-06:00,343.0,,South Fork Payette at Lowman,44.08242,-115.61313
555,,2020-09-15 05:45:00-06:00,349.0,,South Fork Payette at Lowman,44.08242,-115.61313
556,,2020-09-15 06:00:00-06:00,343.0,,South Fork Payette at Lowman,44.08242,-115.61313
557,,2020-09-15 06:15:00-06:00,343.0,,South Fork Payette at Lowman,44.08242,-115.61313
558,,2020-09-15 06:30:00-06:00,349.0,,South Fork Payette at Lowman,44.08242,-115.61313
559,,2020-09-15 06:45:00-06:00,349.0,,South Fork Payette at Lowman,44.08242,-115.61313
560,,2020-09-15 07:00:00-06:00,343.0,,South Fork Payette at Lowman,44.08242,-115.61313
561,,2020-09-15 07:15:00-06:00,349.0,,South Fork Payette at Lowman,44.08242,-115.61313
562,,2020-09-15 07:30:00-06:00,349.0,,South Fork Payette at Lowman,44.08242,-115.61313
563,,2020-09-15 07:45:00-06:00,349.0,,South Fork Payette at Lowman,44.08242,-115.61313
564,,2020-09-15 08:00:00-06:00,349.0,,South Fork Payette at Lowman,44.08242,-115.61313
565,,2020-09-15 08:15:00-06:00,349.0,,South Fork Payette at Lowman,44.08242,-115.61313
566,,2020-09-15 08:30:00-06:00,349.0,,South Fork Payette at Lowman,44.08242,-115.61313
567,,2020-09-15 08:45:00-06:00,349.0,,South Fork Payette at Lowman,44.08242,-115.61313
