,Observation,date,lat,lon,station,Forecast
580,343.0,2020-09-18 11:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
581,349.0,2020-09-18 12:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
582,349.0,2020-09-18 12:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
583,349.0,2020-09-18 12:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
584,349.0,2020-09-18 12:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
585,349.0,2020-09-18 13:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
586,349.0,2020-09-18 13:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
587,355.0,2020-09-18 13:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
588,349.0,2020-09-18 13:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
589,355.0,2020-09-18 14:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
590,355.0,2020-09-18 14:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
591,349.0,2020-09-18 14:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
592,349.0,2020-09-18 14:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
593,355.0,2020-09-18 15:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
594,349.0,2020-09-18 15:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
595,355.0,2020-09-18 15:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
596,355.0,2020-09-18 15:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
597,355.0,2020-09-18 16:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
598,355.0,2020-09-18 16:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
599,355.0,2020-09-18 16:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
600,349.0,2020-09-18 16:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
601,355.0,2020-09-18 17:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
602,355.0,2020-09-18 17:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
603,349.0,2020-09-18 17:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
604,355.0,2020-09-18 17:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
605,355.0,2020-09-18 18:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
606,355.0,2020-09-18 18:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
607,355.0,2020-09-18 18:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
608,355.0,2020-09-18 18:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
609,355.0,2020-09-18 19:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
610,355.0,2020-09-18 19:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
611,361.0,2020-09-18 19:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
612,355.0,2020-09-18 19:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
613,355.0,2020-09-18 20:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
614,355.0,2020-09-18 20:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
615,355.0,2020-09-18 20:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
616,355.0,2020-09-18 20:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
617,355.0,2020-09-18 21:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
618,355.0,2020-09-18 21:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
619,355.0,2020-09-18 21:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
620,355.0,2020-09-18 21:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
621,355.0,2020-09-18 22:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
622,361.0,2020-09-18 22:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
623,361.0,2020-09-18 22:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
624,355.0,2020-09-18 22:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
625,361.0,2020-09-18 23:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
626,361.0,2020-09-18 23:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
627,361.0,2020-09-18 23:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
628,361.0,2020-09-18 23:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
629,361.0,2020-09-19 00:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
630,361.0,2020-09-19 00:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
631,361.0,2020-09-19 00:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
632,367.0,2020-09-19 00:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
633,367.0,2020-09-19 01:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
634,367.0,2020-09-19 01:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
635,374.0,2020-09-19 01:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
636,374.0,2020-09-19 01:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
637,380.0,2020-09-19 02:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
638,380.0,2020-09-19 02:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
639,374.0,2020-09-19 02:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
640,380.0,2020-09-19 02:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
641,380.0,2020-09-19 03:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
642,380.0,2020-09-19 03:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
643,380.0,2020-09-19 03:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
644,386.0,2020-09-19 03:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
645,386.0,2020-09-19 04:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
646,386.0,2020-09-19 04:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
647,386.0,2020-09-19 04:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
648,386.0,2020-09-19 04:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
649,392.0,2020-09-19 05:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
650,392.0,2020-09-19 05:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
651,392.0,2020-09-19 05:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
652,386.0,2020-09-19 05:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
653,374.0,2020-09-19 06:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
654,374.0,2020-09-19 06:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
655,367.0,2020-09-19 06:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
656,374.0,2020-09-19 06:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
657,374.0,2020-09-19 07:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
658,374.0,2020-09-19 07:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
659,374.0,2020-09-19 07:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
660,374.0,2020-09-19 07:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
661,374.0,2020-09-19 08:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
662,380.0,2020-09-19 08:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
663,374.0,2020-09-19 08:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
664,374.0,2020-09-19 08:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
665,374.0,2020-09-19 09:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
666,374.0,2020-09-19 09:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
667,374.0,2020-09-19 09:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
668,374.0,2020-09-19 09:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
669,374.0,2020-09-19 10:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
670,367.0,2020-09-19 10:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
671,367.0,2020-09-19 10:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
672,374.0,2020-09-19 10:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
673,367.0,2020-09-19 11:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
674,367.0,2020-09-19 11:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
675,367.0,2020-09-19 11:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
676,367.0,2020-09-19 11:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
677,367.0,2020-09-19 12:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
678,367.0,2020-09-19 12:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
679,367.0,2020-09-19 12:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
680,367.0,2020-09-19 12:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
681,367.0,2020-09-19 13:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
682,367.0,2020-09-19 13:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
683,367.0,2020-09-19 13:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
684,367.0,2020-09-19 13:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
685,367.0,2020-09-19 14:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
686,361.0,2020-09-19 14:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
687,367.0,2020-09-19 14:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
688,367.0,2020-09-19 14:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
689,361.0,2020-09-19 15:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
690,361.0,2020-09-19 15:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
691,367.0,2020-09-19 15:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
692,361.0,2020-09-19 15:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
693,361.0,2020-09-19 16:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
694,361.0,2020-09-19 16:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
695,367.0,2020-09-19 16:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
696,367.0,2020-09-19 16:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
697,367.0,2020-09-19 17:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
698,361.0,2020-09-19 17:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
699,361.0,2020-09-19 17:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
700,361.0,2020-09-19 17:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
701,361.0,2020-09-19 18:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
702,361.0,2020-09-19 18:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
703,361.0,2020-09-19 18:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
704,361.0,2020-09-19 18:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
705,361.0,2020-09-19 19:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
706,361.0,2020-09-19 19:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
707,355.0,2020-09-19 19:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
708,361.0,2020-09-19 19:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
709,355.0,2020-09-19 20:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
710,361.0,2020-09-19 20:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
711,361.0,2020-09-19 20:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
712,355.0,2020-09-19 20:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
713,361.0,2020-09-19 21:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
714,355.0,2020-09-19 21:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
715,361.0,2020-09-19 21:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
716,355.0,2020-09-19 21:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
717,355.0,2020-09-19 22:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
718,355.0,2020-09-19 22:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
719,355.0,2020-09-19 22:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
720,355.0,2020-09-19 22:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
721,355.0,2020-09-19 23:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
722,355.0,2020-09-19 23:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
723,355.0,2020-09-19 23:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
724,355.0,2020-09-19 23:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
725,355.0,2020-09-20 00:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
726,361.0,2020-09-20 00:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
727,355.0,2020-09-20 00:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
728,355.0,2020-09-20 00:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
729,355.0,2020-09-20 01:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
730,355.0,2020-09-20 01:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
731,355.0,2020-09-20 01:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
732,355.0,2020-09-20 01:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
733,355.0,2020-09-20 02:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
734,355.0,2020-09-20 02:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
735,355.0,2020-09-20 02:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
736,355.0,2020-09-20 02:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
737,355.0,2020-09-20 03:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
738,355.0,2020-09-20 03:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
739,355.0,2020-09-20 03:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
740,355.0,2020-09-20 03:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
741,355.0,2020-09-20 04:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
742,355.0,2020-09-20 04:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
743,355.0,2020-09-20 04:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
744,349.0,2020-09-20 04:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
745,355.0,2020-09-20 05:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
746,355.0,2020-09-20 05:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
747,349.0,2020-09-20 05:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
748,355.0,2020-09-20 05:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
749,355.0,2020-09-20 06:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
750,349.0,2020-09-20 06:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
751,355.0,2020-09-20 06:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
752,349.0,2020-09-20 06:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
753,349.0,2020-09-20 07:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
754,355.0,2020-09-20 07:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
755,349.0,2020-09-20 07:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
756,355.0,2020-09-20 07:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
757,355.0,2020-09-20 08:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
758,355.0,2020-09-20 08:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
759,355.0,2020-09-20 08:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
760,349.0,2020-09-20 08:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
761,355.0,2020-09-20 09:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
762,355.0,2020-09-20 09:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
763,349.0,2020-09-20 09:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
764,349.0,2020-09-20 09:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
765,355.0,2020-09-20 10:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
766,349.0,2020-09-20 10:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
767,349.0,2020-09-20 10:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
768,349.0,2020-09-20 10:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
769,349.0,2020-09-20 11:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
770,349.0,2020-09-20 11:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
771,349.0,2020-09-20 11:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
772,349.0,2020-09-20 11:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
773,343.0,2020-09-20 12:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
774,355.0,2020-09-20 12:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
775,349.0,2020-09-20 12:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
776,349.0,2020-09-20 12:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
777,355.0,2020-09-20 13:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
778,355.0,2020-09-20 13:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
779,355.0,2020-09-20 13:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
780,349.0,2020-09-20 13:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
781,355.0,2020-09-20 14:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
782,349.0,2020-09-20 14:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
783,355.0,2020-09-20 14:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
784,349.0,2020-09-20 14:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
785,355.0,2020-09-20 15:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
786,355.0,2020-09-20 15:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
787,355.0,2020-09-20 15:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
788,349.0,2020-09-20 15:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
789,349.0,2020-09-20 16:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
790,355.0,2020-09-20 16:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
791,349.0,2020-09-20 16:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
792,349.0,2020-09-20 16:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
793,355.0,2020-09-20 17:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
794,355.0,2020-09-20 17:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
795,355.0,2020-09-20 17:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
796,355.0,2020-09-20 17:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
797,355.0,2020-09-20 18:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
798,355.0,2020-09-20 18:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
799,349.0,2020-09-20 18:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
800,349.0,2020-09-20 18:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
801,349.0,2020-09-20 19:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
802,355.0,2020-09-20 19:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
803,349.0,2020-09-20 19:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
804,349.0,2020-09-20 19:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
805,349.0,2020-09-20 20:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
806,349.0,2020-09-20 20:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
807,349.0,2020-09-20 20:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
808,349.0,2020-09-20 20:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
809,349.0,2020-09-20 21:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
810,349.0,2020-09-20 21:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
811,343.0,2020-09-20 21:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
812,349.0,2020-09-20 21:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
813,343.0,2020-09-20 22:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
814,349.0,2020-09-20 22:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
815,349.0,2020-09-20 22:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
816,343.0,2020-09-20 22:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
817,343.0,2020-09-20 23:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
818,343.0,2020-09-20 23:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
819,343.0,2020-09-20 23:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
820,343.0,2020-09-20 23:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
821,343.0,2020-09-21 00:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
822,343.0,2020-09-21 00:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
823,343.0,2020-09-21 00:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
824,343.0,2020-09-21 00:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
825,343.0,2020-09-21 01:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
826,343.0,2020-09-21 01:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
827,343.0,2020-09-21 01:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
828,343.0,2020-09-21 01:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
829,343.0,2020-09-21 02:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
830,343.0,2020-09-21 02:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
831,337.0,2020-09-21 02:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
832,337.0,2020-09-21 02:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
833,337.0,2020-09-21 03:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
834,343.0,2020-09-21 03:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
835,337.0,2020-09-21 03:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
836,337.0,2020-09-21 03:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
837,337.0,2020-09-21 04:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
838,343.0,2020-09-21 04:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
839,337.0,2020-09-21 04:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
840,337.0,2020-09-21 04:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
841,337.0,2020-09-21 05:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
842,337.0,2020-09-21 05:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
843,337.0,2020-09-21 05:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
844,337.0,2020-09-21 05:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
845,343.0,2020-09-21 06:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
846,337.0,2020-09-21 06:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
847,337.0,2020-09-21 06:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
848,343.0,2020-09-21 06:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
849,337.0,2020-09-21 07:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
850,337.0,2020-09-21 07:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
851,337.0,2020-09-21 07:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
852,343.0,2020-09-21 07:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
853,343.0,2020-09-21 08:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
854,343.0,2020-09-21 08:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
855,343.0,2020-09-21 08:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
856,343.0,2020-09-21 08:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
857,343.0,2020-09-21 09:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
858,343.0,2020-09-21 09:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
859,343.0,2020-09-21 09:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
860,343.0,2020-09-21 09:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
861,337.0,2020-09-21 10:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
862,343.0,2020-09-21 10:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
863,337.0,2020-09-21 10:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
864,343.0,2020-09-21 10:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
865,343.0,2020-09-21 11:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
866,343.0,2020-09-21 11:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
867,343.0,2020-09-21 11:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
868,343.0,2020-09-21 11:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
869,343.0,2020-09-21 12:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
870,343.0,2020-09-21 12:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
